trail_id,trail,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,features,activities,units,park_code
10296119,Alberta Falls and Bear Lake,"{'lat': 40.31206, 'lng': -105.64575}",14.5188,4023.35,127.7112,3,out and back,4.5,77,"['forest', 'lake', 'views', 'waterfall']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",i,romo
10040859,Saddle Pass Trail,"{'lat': 43.758, 'lng': -101.97446}",14.4833,1126.538,65.8368,3,out and back,4.5,135,['dogs-no'],"['hiking', 'walking']",i,badl
10027073,Wonderland Trail to Carter Falls and Narada Falls,"{'lat': 46.76831, 'lng': -121.79061}",14.4269,9012.304,427.9392,5,out and back,4.5,85,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']",['hiking'],i,mora
10263499,Gem Trail to Balanced Rock,"{'lat': 40.39652, 'lng': -105.51271}",14.3872,11265.38,516.9408,3,out and back,4.5,106,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,romo
10244240,Wasson Peak via Sweetwater Trail,"{'lat': 32.28866, 'lng': -111.12114}",14.3846,14966.862,637.9464,5,out and back,4.5,161,"['cave', 'dogs-no', 'views', 'wild-flowers', 'wildlife']","['hiking', 'trail-running', 'walking']",i,sagu
10259433,High Peaks & Balconies Cave Loop Trail,"{'lat': 36.49216, 'lng': -121.20995}",14.3763,12713.786,549.8592,3,loop,4.5,92,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,pinn
10013518,Flapjack Lakes Trail,"{'lat': 47.51545, 'lng': -123.32934}",14.3761,22369.826,1114.9584,5,out and back,4.5,79,"['dogs-no', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,olym
10029227,Oconaluftee River Trail,"{'lat': 35.51326, 'lng': -83.30637}",14.3566,4988.954,15.8496,1,out and back,4.0,147,"['ada', 'dogs', 'forest', 'kids', 'partially-paved', 'river', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'road-biking', 'trail-running', 'walking']",i,grsm
10111405,Douglas Spring Trail,"{'lat': 32.23518, 'lng': -110.68682}",14.3478,26715.044,1139.952,3,out and back,4.5,95,"['dogs-no', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking', 'horseback-riding']",i,sagu
10264059,Alpine Ridge Trail,"{'lat': 40.44121, 'lng': -105.7542}",14.3272,1126.538,44.8056,1,out and back,4.5,105,"['dogs-no', 'kids', 'paved', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,romo
10244583,Bryce Canyon NP Scenic Drive,"{'lat': 37.69256, 'lng': -112.15205}",14.3124,32991.47,744.9312,1,point to point,4.5,52,"['dogs-no', 'kids', 'views']",['scenic-driving'],i,brca
10016590,Navajo Knobs Trail,"{'lat': 38.28876, 'lng': -111.22763}",14.278,14001.258,650.748,5,out and back,4.5,109,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,care
10009801,Kayenta Trail,"{'lat': 37.25172, 'lng': -112.95647}",14.277,4988.954,127.7112,3,out and back,4.0,98,"['dogs-no', 'kids', 'river', 'views', 'waterfall', 'wild-flowers']","['hiking', 'walking']",i,zion
10246198,Timber Creek Overlook Trail,"{'lat': 37.43548, 'lng': -113.20183}",14.2721,1770.274,77.724,3,out and back,4.0,180,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,zion
10039034,Storm Point Loop,"{'lat': 44.55948, 'lng': -110.32776}",14.2629,3701.482,24.9936,1,loop,4.5,113,"['beach', 'dogs-no', 'lake', 'kids', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,yell
10136861,Boy Scout Trail To Willow Hole Extended Route,"{'lat': 34.11311, 'lng': -116.15582}",14.2507,28324.384,504.7488,3,out and back,4.5,104,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,jotr
10258757,Partition Arch Trail,"{'lat': 38.78296, 'lng': -109.59512}",14.2205,4506.152,142.9512,1,out and back,4.5,33,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,arch
10015097,Moses Spring Trail to Bear Gulch Reservoir,"{'lat': 36.47823, 'lng': -121.18393}",14.2147,1770.274,96.9264,3,out and back,4.5,91,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,pinn
10008947,Old Pinnacles Trail to Balconies,"{'lat': 36.49497, 'lng': -121.17305}",14.2093,8207.634,150.876,3,loop,4.5,117,"['cave', 'dogs-no']","['hiking', 'nature-trips', 'walking']",i,pinn
10290799,Four Lake Loop Trail,"{'lat': 40.31201, 'lng': -105.64593}",14.2067,10943.512,405.9936,3,loop,4.5,52,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",i,romo
10033934,Toll Memorial Trail,"{'lat': 40.41211, 'lng': -105.73306}",14.2041,1770.274,46.9392,1,out and back,4.5,100,"['ada', 'kids', 'partially-paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['hiking', 'walking']",i,romo
10356531,Thunder Hole,"{'lat': 44.32102, 'lng': -68.18935}",14.1795,321.868,8.8392,1,loop,4.5,122,"['beach', 'dogs-no', 'kids', 'paved', 'views']","['birding', 'nature-trips', 'walking']",i,acad
10018284,Tower Arch Trail,"{'lat': 38.79232, 'lng': -109.67525}",14.1402,3862.416,182.88,3,out and back,4.5,81,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,arch
10031845,Mosca Pass Trail,"{'lat': 37.7341, 'lng': -105.50849}",14.1369,10299.776,444.7032,3,out and back,4.5,119,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'trail-running']",i,grsa
10111865,Old Rag Mountain via Weakley Hollow Fire Road,"{'lat': 38.57112, 'lng': -78.28772}",14.1339,15771.532,737.9208,3,out and back,4.5,46,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking', 'nature-trips', 'trail-running']",i,shen
10235769,Finch Lake via Allenspark Trail,"{'lat': 40.19359, 'lng': -105.54227}",14.1126,11748.182,463.9056,3,out and back,4.5,96,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'snowshoeing']",i,romo
10273650,Hazel Falls and Caves,"{'lat': 38.63832, 'lng': -78.31371}",14.1012,8529.502,311.8104,3,out and back,4.5,127,"['cave', 'dogs-leash', 'views', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,shen
10253567,Dark Angel,"{'lat': 38.78294, 'lng': -109.59516}",14.0916,7563.898,219.7608,3,out and back,4.5,42,"['dogs-no', 'views']",['hiking'],i,arch
10281044,Deep Creek Waterfall Loop,"{'lat': 35.4643, 'lng': -83.43433}",14.0884,4345.218,138.9888,1,loop,4.5,114,"['dogs-no', 'forest', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,grsm
10291879,Zumwalt Meadow Loop Trail,"{'lat': 36.79375, 'lng': -118.59833}",14.082,2414.01,40.8432,1,loop,4.5,100,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,seki
10264160,Red Rock Point via Red Point Trail,"{'lat': 44.72143, 'lng': -110.48791}",14.08,965.604,79.8576,1,out and back,4.5,98,"['ada', 'dogs-no', 'kids', 'paved', 'river', 'strollers', 'views', 'waterfall']","['hiking', 'nature-trips', 'walking']",i,yell
10233520,Tower Falls Trail,"{'lat': 44.89205, 'lng': -110.3867}",14.0778,1448.406,76.8096,1,out and back,3.5,130,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,yell
10010116,Union Falls Trail,"{'lat': 44.13139, 'lng': -110.8205}",14.0755,24783.836,590.7024,5,out and back,5.0,71,"['dogs-no', 'forest', 'river', 'views', 'waterfall']","['backpacking', 'camping', 'hiking', 'trail-running', 'horseback-riding']",i,yell
10305424,Wall Arch and Pine Tree Arch,"{'lat': 38.78233, 'lng': -109.59505}",14.0738,4506.152,137.7696,1,out and back,4.5,41,['views'],"['birding', 'hiking', 'nature-trips', 'walking']",i,arch
10284205,"Tyndall Glacier and Nymph, Dream, Emerald, and Haiyaha Lakes","{'lat': 40.31172, 'lng': -105.64553}",14.0678,10138.842,350.8248,3,out and back,4.5,95,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,romo
10414200,Mirror Lake Paved Trail,"{'lat': 37.73974, 'lng': -119.55992}",14.0674,2574.944,29.8704,1,out and back,4.5,123,"['ada', 'dogs-leash', 'forest', 'lake', 'kids', 'paved', 'strollers', 'views']","['hiking', 'nature-trips', 'road-biking', 'walking']",i,yose
10035721,Potato Harbor Trail,"{'lat': 34.04983, 'lng': -119.55657}",14.0568,7885.766,183.7944,1,loop,4.5,103,"['beach', 'dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,chis
10010045,Pemetic North and South Ridge Trails,"{'lat': 44.34827, 'lng': -68.24201}",14.0517,10621.644,569.976,5,out and back,4.5,106,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,acad
10017589,Gunsight Pass Trail,"{'lat': 48.6775, 'lng': -113.652}",14.0427,30255.592,1135.9896,7,point to point,4.5,56,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips']",i,glac
10002718,Paradise Glacier Caves via Skyline Trail Spur,"{'lat': 46.78642, 'lng': -121.73576}",14.0083,8690.436,386.7912,3,out and back,4.5,24,"['cave', 'dogs-no', 'views']","['backpacking', 'hiking', 'snowshoeing', 'snowboarding']",i,mora
10267490,Lily Ridge Trail,"{'lat': 40.30674, 'lng': -105.53803}",14.002,1770.274,59.7408,1,loop,4.5,122,"['dogs-no', 'lake', 'kids', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,romo
10280661,"Skyline, Glacier Vista, Upper Skyline and Golden Gate Loop","{'lat': 46.78619, 'lng': -121.73611}",13.9618,7402.964,497.7384,3,loop,5.0,96,"['dogs-no', 'river', 'views', 'waterfall', 'wildlife']","['hiking', 'trail-running']",i,mora
10026944,Muir Grove Trail,"{'lat': 36.63392, 'lng': -118.81743}",13.9598,5954.558,173.736,3,out and back,4.5,84,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['camping', 'hiking']",i,seki
10033889,Oak Flat Loop Trail,"{'lat': 38.55468, 'lng': -107.68673}",13.9597,2092.142,94.7928,3,loop,4.0,118,"['forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,blca
10289379,Hidden Falls Trail,"{'lat': 43.7673, 'lng': -110.74414}",13.948,2253.076,67.9704,3,out and back,4.5,83,"['dogs-no', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,grte
10033839,Yellowstone Natural Bridge Trail,"{'lat': 44.53333, 'lng': -110.43837}",13.9454,4667.086,38.7096,3,out and back,4.0,86,"['dogs-no', 'forest', 'kids', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,yell
10259076,Gunnison Route Trail,"{'lat': 38.55487, 'lng': -107.68646}",13.9396,2896.812,542.8488,7,out and back,4.5,79,"['dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'fly-fishing']",i,blca
10016688,Sun Notch Trail,"{'lat': 42.9, 'lng': -122.09549}",13.9272,1287.472,38.7096,1,loop,4.5,98,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers']","['birding', 'hiking', 'snowshoeing', 'trail-running', 'walking']",i,crla
10018356,Dunes Trail from Pinyon Flats,"{'lat': 37.74456, 'lng': -105.50692}",13.9155,7242.03,290.7792,5,loop,4.5,76,"['dogs-leash', 'views']","['birding', 'camping', 'hiking', 'nature-trips']",i,grsa
10037326,Monarch Lakes Trail,"{'lat': 36.4533, 'lng': -118.59676}",13.9025,13518.456,807.72,5,out and back,4.5,51,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,seki
10376356,The Loop and Garden Wall,"{'lat': 48.75522, 'lng': -113.80042}",13.9011,22852.628,1577.9496,5,point to point,5.0,123,"['forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,glac
10036121,Haystack Butte Trail,"{'lat': 48.69653, 'lng': -113.71816}",13.8981,13196.588,514.8072,3,out and back,5.0,45,"['dogs-no', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,glac
10269473,The Maze Loop,"{'lat': 34.08116, 'lng': -116.24206}",13.8899,7563.898,109.728,3,loop,4.5,99,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,jotr
10038874,Snead Farm Dickey Ridge Loop Trail,"{'lat': 38.87069, 'lng': -78.20444}",13.8734,5471.756,159.7152,1,loop,4.0,160,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,shen
10260902,Sunrise Rim Trail Loop and Mount Fremont Lookout,"{'lat': 46.91444, 'lng': -121.64202}",13.862,14001.258,594.9696,3,loop,5.0,69,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,mora
10286650,South Kaibab Trail to Phantom Ranch,"{'lat': 36.05298, 'lng': -112.0839}",13.8468,21565.156,1496.8728,5,out and back,5.0,73,"['dogs-no', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'horseback-riding']",i,grca
10033261,Golden Gate Trail,"{'lat': 46.7865, 'lng': -121.7363}",13.8467,6115.492,334.9752,3,loop,4.5,46,"['dogs-no', 'forest', 'views']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,mora
10031830,Crystal Lakes Trail,"{'lat': 40.40715, 'lng': -105.62623}",13.8078,23335.43,943.9656,5,out and back,5.0,44,"['dogs-no', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['hiking', 'horseback-riding']",i,romo
10235562,Meigs Creek Trail,"{'lat': 35.6693, 'lng': -83.66208}",13.8054,10460.71,403.86,3,out and back,4.5,116,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wildlife']","['fishing', 'hiking', 'walking']",i,grsm
10262146,Trillium Gap Trail to Grotto Falls,"{'lat': 35.67558, 'lng': -83.4857}",13.8012,10943.512,378.8664,3,out and back,4.5,83,"['dogs-no', 'forest', 'kids', 'waterfall', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'trail-running', 'horseback-riding']",i,grsm
10028456,Death Valley Natural Bridge Road,"{'lat': 36.27403, 'lng': -116.79283}",13.8009,6920.162,304.8,1,out and back,4.0,104,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,deva
10293115,Glacier Gorge Trailhead to Jewel Lake,"{'lat': 40.31043, 'lng': -105.64037}",13.7925,9495.106,265.7856,3,out and back,4.5,33,"['dogs-no', 'forest', 'lake', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing', 'walking']",i,romo
10271463,Trail Ridge Road,"{'lat': 40.38707, 'lng': -105.6108}",13.7908,62764.26,1185.9768,3,point to point,4.5,83,"['dogs-no', 'forest', 'historic-site', 'lake', 'paved', 'river', 'views', 'wild-flowers', 'wildlife']","['nature-trips', 'road-biking', 'scenic-driving']",i,romo
10235788,MacGregor Falls Trail,"{'lat': 40.3965, 'lng': -105.51345}",13.7732,9977.908,288.9504,3,out and back,4.5,76,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']",['hiking'],i,romo
10041077,Schwabacher's Landing Trail,"{'lat': 43.71148, 'lng': -110.67055}",13.7565,2896.812,6.7056,1,out and back,4.5,79,"['dogs-no', 'forest', 'river', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,grte
10243271,Court of the Patriarchs Viewpoint Trail,"{'lat': 37.23714, 'lng': -112.9606}",13.7193,160.934,5.7912,1,out and back,3.5,98,"['ada', 'dogs-no', 'kids', 'partially-paved', 'strollers', 'views', 'wild-flowers']","['birding', 'hiking', 'walking']",i,zion
10032533,Little River Trail to Little River Upper Falls and Grouse Creek Campground,"{'lat': 35.65366, 'lng': -83.58015}",13.7139,19794.882,369.7224,1,out and back,4.5,92,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'fishing', 'hiking', 'nature-trips', 'trail-running', 'walking', 'fly-fishing']",i,grsm
10351769,Myrtle Point and Mount LeConte via Alum Cave Trail,"{'lat': 35.62909, 'lng': -83.45096}",13.7108,18507.41,943.9656,5,out and back,5.0,61,"['cave', 'dogs-no', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'nature-trips']",i,grsm
10038836,Shark Valley Trail,"{'lat': 25.7567, 'lng': -80.76584}",13.6862,25427.572,6.7056,1,loop,4.5,150,"['ada', 'dogs-no', 'kids', 'paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'road-biking', 'trail-running', 'walking']",i,ever
10235735,Olympic National Park Switchback Trail,"{'lat': 47.9867, 'lng': -123.46113}",13.6763,4345.218,441.96,5,out and back,4.5,76,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'fishing', 'hiking', 'nature-trips']",i,olym
10249822,Painted Wall View Trail,"{'lat': 38.5805, 'lng': -107.7161}",13.5973,321.868,1.8288,1,out and back,4.5,59,"['dogs-no', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,blca
10355329,The Beehive via Bowl Trail,"{'lat': 44.33154, 'lng': -68.18515}",13.5931,1609.34,137.7696,3,loop,5.0,119,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,acad
10294476,Roaring River Falls Trail,"{'lat': 36.78377, 'lng': -118.62213}",13.5845,482.802,7.9248,1,out and back,4.5,101,"['dogs-no', 'kids', 'partially-paved', 'waterfall']","['hiking', 'nature-trips', 'walking']",i,seki
10274869,Phelps Lake Overlook,"{'lat': 43.65616, 'lng': -110.7815}",13.5819,3218.68,125.8824,1,out and back,4.5,92,"['dogs-no', 'lake', 'kids', 'views']","['hiking', 'trail-running']",i,grte
10235872,Swiftcurrent Nature Trail,"{'lat': 48.79725, 'lng': -113.66842}",13.565,4184.284,38.7096,1,loop,4.0,81,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,glac
10284542,Haleakala Crater Trail,"{'lat': 20.71449, 'lng': -156.25072}",13.5643,18024.608,930.8592,5,point to point,5.0,99,"['dogs-no', 'views']","['backpacking', 'camping', 'hiking', 'nature-trips']",m,hale
10120720,Black Sand Basin Trail,"{'lat': 44.46212, 'lng': -110.85335}",13.54,804.67,2.7432,1,out and back,4.5,56,"['dogs-no', 'lake', 'kids', 'hot-springs', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,yell
10030553,White Rim OHV Trail,"{'lat': 38.52471, 'lng': -109.99278}",13.5393,159002.792,2514.9048,5,loop,5.0,42,"['dogs-no', 'views', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'off-road-driving']",i,cany
10240701,Mount Oberlin Trail,"{'lat': 48.69552, 'lng': -113.71759}",13.5272,5632.69,462.9912,3,out and back,5.0,62,"['dogs-no', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,glac
10235859,Mount Brown Lookout Trail,"{'lat': 48.61682, 'lng': -113.87602}",13.5242,16093.4,1282.9032,7,out and back,4.5,95,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'horseback-riding']",i,glac
10027748,Sahale Arm Trail to Quien Sabe Glacier,"{'lat': 48.47543, 'lng': -121.07498}",13.4811,19955.816,1651.7112,5,out and back,5.0,16,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing']",i,noca
